"AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
1667131,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667131","Digitosepia roeleveldi","(Lipiński, 2020)","accepted",NA,220,"Species",1667131,"Digitosepia roeleveldi","(Lipiński, 2020)",1667122,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Digitosepia","MolluscaBase eds. (2025). MolluscaBase. Digitosepia roeleveldi (Lipiński, 2020). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667131 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667131",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667130,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667130","Digitosepia shazae","(Lipinski & Leslie, 2018)","accepted",NA,220,"Species",1667130,"Digitosepia shazae","(Lipinski & Leslie, 2018)",1667122,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Digitosepia","MolluscaBase eds. (2025). MolluscaBase. Digitosepia shazae (Lipinski & Leslie, 2018). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667130 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667130",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667136,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667136","Doratosepion andreanum","(Steenstrup, 1875)","accepted",NA,220,"Species",1667136,"Doratosepion andreanum","(Steenstrup, 1875)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion andreanum (Steenstrup, 1875). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667136 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667136",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667138,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667138","Doratosepion braggi","(Verco, 1907)","accepted",NA,220,"Species",1667138,"Doratosepion braggi","(Verco, 1907)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion braggi (Verco, 1907). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667138 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667138",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667139,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667139","Doratosepion erostratum","(Sasaki, 1929)","accepted",NA,220,"Species",1667139,"Doratosepion erostratum","(Sasaki, 1929)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion erostratum (Sasaki, 1929). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667139 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667139",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667140,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667140","Doratosepion foliopeza","(Okutani & Tagawa, 1987)","accepted",NA,220,"Species",1667140,"Doratosepion foliopeza","(Okutani & Tagawa, 1987)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion foliopeza (Okutani & Tagawa, 1987). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667140 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667140",1,0,0,0,NA,"exact","2024-03-23T18:56:46.227Z"
1667141,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667141","Doratosepion kobiense","(Hoyle, 1885)","accepted",NA,220,"Species",1667141,"Doratosepion kobiense","(Hoyle, 1885)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion kobiense (Hoyle, 1885). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667141 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667141",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667144,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667144","Doratosepion limatum","(Iredale, 1926)","accepted",NA,220,"Species",1667144,"Doratosepion limatum","(Iredale, 1926)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion limatum (Iredale, 1926). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667144 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667144",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667150,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667150","Doratosepion longipes","(Sasaki, 1913)","accepted",NA,220,"Species",1667150,"Doratosepion longipes","(Sasaki, 1913)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion longipes (Sasaki, 1913). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667150 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667150",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667155,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667155","Doratosepion lorigerum","(Wülker, 1910)","accepted",NA,220,"Species",1667155,"Doratosepion lorigerum","(Wülker, 1910)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion lorigerum (Wülker, 1910). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667155 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667155",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667157,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667157","Doratosepion pardex","(Sasaki, 1913)","accepted",NA,220,"Species",1667157,"Doratosepion pardex","(Sasaki, 1913)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion pardex (Sasaki, 1913). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667157 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667157",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667158,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667158","Doratosepion peterseni","(Appellöf, 1886)","accepted",NA,220,"Species",1667158,"Doratosepion peterseni","(Appellöf, 1886)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion peterseni (Appellöf, 1886). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667158 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667158",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667160,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667160","Doratosepion tenuipes","(Sasaki, 1929)","accepted",NA,220,"Species",1667160,"Doratosepion tenuipes","(Sasaki, 1929)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion tenuipes (Sasaki, 1929). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667160 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667160",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667161,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667161","Doratosepion tokioense","(Ortmann, 1888)","accepted",NA,220,"Species",1667161,"Doratosepion tokioense","(Ortmann, 1888)",341774,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Doratosepion","MolluscaBase eds. (2025). MolluscaBase. Doratosepion tokioense (Ortmann, 1888). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667161 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667161",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667246,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667246","Erythalassa trygonina","(Rochebrune, 1884)","accepted",NA,220,"Species",1667246,"Erythalassa trygonina","(Rochebrune, 1884)",1667245,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Erythalassa","MolluscaBase eds. (2025). MolluscaBase. Erythalassa trygonina (Rochebrune, 1884). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667246 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667246",1,0,0,0,NA,"exact","2023-06-20T19:42:51.270Z"
342505,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342505","Hemisepius typicus","Steenstrup, 1875","accepted",NA,220,"Species",342505,"Hemisepius typicus","Steenstrup, 1875",341431,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Hemisepius","MolluscaBase eds. (2025). MolluscaBase. Hemisepius typicus Steenstrup, 1875. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342505 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342505",1,0,0,0,NA,"exact","2023-06-20T19:42:51.270Z"
1667249,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667249","Lusepia hieronis","(G. C. Robson, 1924)","accepted",NA,220,"Species",1667249,"Lusepia hieronis","(G. C. Robson, 1924)",1667248,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Lusepia","MolluscaBase eds. (2025). MolluscaBase. Lusepia hieronis (G. C. Robson, 1924). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667249 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667249",1,0,0,0,NA,"exact","2023-06-20T19:42:51.270Z"
1667162,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667162","Rhombosepion elegans","(Blainville, 1827)","accepted",NA,220,"Species",1667162,"Rhombosepion elegans","(Blainville, 1827)",341776,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Rhombosepion","MolluscaBase eds. (2025). MolluscaBase. Rhombosepion elegans (Blainville, 1827). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667162 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667162",1,0,0,0,NA,"exact","2023-06-19T22:12:37.910Z"
1667211,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667211","Rhombosepion omani","(Adam & Rees, 1966)","accepted",NA,220,"Species",1667211,"Rhombosepion omani","(Adam & Rees, 1966)",341776,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Rhombosepion","MolluscaBase eds. (2025). MolluscaBase. Rhombosepion omani (Adam & Rees, 1966). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667211 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667211",1,0,0,0,NA,"exact","2023-06-20T11:26:20.520Z"
1667212,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667212","Rhombosepion orbignyanum","(A. Férussac, 1826)","accepted",NA,220,"Species",1667212,"Rhombosepion orbignyanum","(A. Férussac, 1826)",341776,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Rhombosepion","MolluscaBase eds. (2025). MolluscaBase. Rhombosepion orbignyanum (A. Férussac, 1826). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667212 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667212",1,0,0,0,NA,"exact","2023-06-20T11:26:20.520Z"
1667214,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667214","Rhombosepion prashadi","(Winckworth, 1936)","accepted",NA,220,"Species",1667214,"Rhombosepion prashadi","(Winckworth, 1936)",341776,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Rhombosepion","MolluscaBase eds. (2025). MolluscaBase. Rhombosepion prashadi (Winckworth, 1936). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1667214 on 2025-06-19","urn:lsid:marinespecies.org:taxname:1667214",1,0,0,0,NA,"exact","2023-06-20T11:26:20.520Z"
342107,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342107","Sepia acuminata","E. A. Smith, 1916","accepted",NA,220,"Species",342107,"Sepia acuminata","E. A. Smith, 1916",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia acuminata E. A. Smith, 1916. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342107 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342107",1,0,0,0,NA,"exact","2020-03-08T17:17:37.267Z"
342108,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342108","Sepia adami","Roeleveld, 1972","accepted",NA,220,"Species",342108,"Sepia adami","Roeleveld, 1972",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia adami Roeleveld, 1972. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342108 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342108",1,NA,0,0,NA,"exact","2016-05-15T00:46:20.840Z"
438905,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=438905","Sepia appelloefi","Wülker, 1910","accepted",NA,220,"Species",438905,"Sepia appelloefi","Wülker, 1910",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia appelloefi Wülker, 1910. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=438905 on 2025-06-19","urn:lsid:marinespecies.org:taxname:438905",1,NA,0,0,NA,"exact","2018-02-07T15:28:10.423Z"
342113,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342113","Sepia aureomaculata","Okutani & Horikawa, 1987","accepted",NA,220,"Species",342113,"Sepia aureomaculata","Okutani & Horikawa, 1987",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia aureomaculata Okutani & Horikawa, 1987. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342113 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342113",1,0,0,0,NA,"exact","2024-03-23T18:56:46.227Z"
342116,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342116","Sepia bathyalis","Khromov, Nikitina & Nesis, 1991","accepted",NA,220,"Species",342116,"Sepia bathyalis","Khromov, Nikitina & Nesis, 1991",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia bathyalis Khromov, Nikitina & Nesis, 1991. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342116 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342116",1,NA,0,0,NA,"exact","2016-05-19T10:38:19.797Z"
141442,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=141442","Sepia bertheloti","A. d'Orbigny, 1835","accepted",NA,220,"Species",141442,"Sepia bertheloti","A. d'Orbigny, 1835",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia bertheloti A. d'Orbigny, 1835. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141442 on 2025-06-19","urn:lsid:marinespecies.org:taxname:141442",1,0,0,0,NA,"exact","2024-03-23T18:56:46.227Z"
342118,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342118","Sepia bidhaia","A. Reid, 2000","accepted",NA,220,"Species",342118,"Sepia bidhaia","A. Reid, 2000",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia bidhaia A. Reid, 2000. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342118 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342118",1,NA,0,0,NA,"exact","2019-04-12T04:47:34.917Z"
342120,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342120","Sepia brevimana","Steenstrup, 1875","accepted",NA,220,"Species",342120,"Sepia brevimana","Steenstrup, 1875",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia brevimana Steenstrup, 1875. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342120 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342120",1,NA,0,0,NA,"exact","2016-05-22T09:57:40.730Z"
342121,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342121","Sepia burnupi","Hoyle, 1904","accepted",NA,220,"Species",342121,"Sepia burnupi","Hoyle, 1904",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia burnupi Hoyle, 1904. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342121 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342121",1,NA,0,0,NA,"exact","2016-05-22T09:57:40.730Z"
342122,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342122","Sepia carinata","Sasaki, 1920","accepted",NA,220,"Species",342122,"Sepia carinata","Sasaki, 1920",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia carinata Sasaki, 1920. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342122 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342122",1,NA,0,0,NA,"exact","2016-05-22T09:57:40.730Z"
342123,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342123","Sepia chirotrema","S. S. Berry, 1918","accepted",NA,220,"Species",342123,"Sepia chirotrema","S. S. Berry, 1918",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia chirotrema S. S. Berry, 1918. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342123 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342123",1,NA,0,0,NA,"exact","2022-10-11T02:12:15.957Z"
342124,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342124","Sepia confusa","E. A. Smith, 1916","accepted",NA,220,"Species",342124,"Sepia confusa","E. A. Smith, 1916",138477,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","MolluscaBase eds. (2025). MolluscaBase. Sepia confusa E. A. Smith, 1916. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342124 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342124",1,NA,0,0,NA,"exact","2018-05-14T05:53:47.977Z"
